file,status,evidence
./ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./app/agent/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./app/agent/evolution.oo,GREEN,imported by app/agent/ANCHOR.oo
./app/agent/pair_programmer.oo,GREEN,imported by app/agent/ANCHOR.oo
./app/agent/repair.oo,GREEN,imported by app/agent/ANCHOR.oo
./app/agent/repl_engine.oo,GREEN,imported by app/agent/ANCHOR.oo
./app/agent/swarm/agent_cell.oo,GREEN,imported by app/agent/swarm/ooda_cycle.oo
./app/agent/swarm/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./app/agent/swarm/manifest.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/swarm/ooda_cycle.oo,GREEN,imported by app/agent/swarm/ANCHOR.oo
./app/agent/swarm/supervisor.oo,GREEN,imported by app/agent/swarm/ooda_cycle.oo
./app/agent/synthesizer.oo,GREEN,imported by app/agent/ANCHOR.oo
./app/agent/token/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./app/agent/token/ast_minify.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/auto_fix.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/baseline.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/budget_enforce.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/caller_caps.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/cost_project.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/json_envelope.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/jsonl_strict.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/ledger_persist.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/pricing.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/schema_manifest.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/token_counterfactual.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/token_estimator.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/token_optimizer.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/token_telemetry.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/agent/token/tool_heatmap.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/ai/ai_invariants.oo,GREEN,imported by app/ai/ai_kat.oo
./app/ai/ai_kat.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/ai.oo,GREEN,imported by app/ai/ANCHOR.oo
./app/ai/algo/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./app/ai/algo/barabasi_albert_preferential.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/bloom_filter_counting.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/brandes_betweenness_centrality.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/closeness_harmonic_centrality.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/core_periphery_detection.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/count_min_sketch_heavy.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/cuckoo_filter_probabilistic.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/eigenvector_katz_centrality.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/erdos_renyi_random_graph.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/flajolet_martin_distinct.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/fruchterman_reingold_layout.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/girvan_newman_clustering.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/graph_degree_assortativity.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/graph_networks.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/graph_networks_stubs.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/algo/hierarchical_random_graph.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/hyperanf_graph_diameter.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/hyperloglog_cardinality.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/hyperloglog_plus_plus.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/kamada_kawai_layout.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/label_propagation_community.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/minhash_lsh_index.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/misra_gries_frequency.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/modularity_matrix_optimization.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/quotient_filter_compact.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/simrank_similarity.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/stochastic_block_model.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/tarjan_bridges_articulation.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/tdigest_streaming_quantile.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/topk_heavy_hitters.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/triadic_closure_clustering.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/algo/watts_strogatz_smallworld.oo,GREEN,imported by app/ai/algo/ANCHOR.oo
./app/ai/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./app/ai/backprop_chain_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/bias_variance_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/conv2d_receptive_field_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/deep/alibi_positional_bias.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./app/ai/deep/beam_search_decoder.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/beam_search_decoder_step.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/clip_vision_projection.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/deep_ai.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/deep_ai_stubs.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/deep/dpo_direct_preference.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/flash_attention_backward.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/flash_attention_block.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/flash_attention_tiled.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/function_calling_engine.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/guided_json_regex_constrained.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/kv_cache_paged_manager.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/kv_cache_quant_4bit.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/lora_linear_adapter.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/moe_expert_layer.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/moe_router_topk.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/qlora_nf4_quantize.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/rag_bm25_retriever.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/rag_chunk_reranker.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/rlhf_reward_model.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/rotary_embedding_rope.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/speculative_decode_verifier.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/temperature_repetition_penalty.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/tool_call_parser.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/top_p_top_k_sampler.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/deep/whisper_audio_encoder.oo,GREEN,imported by app/ai/deep/ANCHOR.oo
./app/ai/double_descent_curve_theory.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/early_stopping_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/exploration_exploitation_principle.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/gguf.oo,GREEN,imported by app/ai/ANCHOR.oo
./app/ai/gguf_parser.oo,GREEN,imported by app/ai/ANCHOR.oo
./app/ai/gradient_descent_law.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/graph_gnn/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./app/ai/graph_gnn/gnn_arma_autoregressive_conv.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_chebnet_chebyshev_conv.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_cluster_gcn_partition.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_diffpool_hierarchical.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_edge_conv_dynamic_graph.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_film_feature_modulation.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_gat_multihead_attention.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_gcn_spectral_conv.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_gin_isomorphism_network.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_global_pooling_readout.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_graphsage_sampling.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_graph_transformer.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_message_passing_mpnn.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_pna_principal_neighborhood.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_rgcn_link_prediction.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_sagpool_self_attention.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_sgc_simplifying_graph_conv.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_sign_scalable_inception.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_tagcn_topology_adaptive.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/gnn_topk_pooling.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/graph_deepwalk_skipgram.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/graph_gnn.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/graph_gnn_stubs.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/graph_gnn/graph_heterogeneous_metapath.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/graph_hits_authority_hub.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/graph_laplacian_spectrum.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/graph_neighbor_sampler.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/graph_node2vec_random_walk.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/graph_pagerank_power_iter.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/graph_pos_enc_laplacian.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/graph_pos_enc_random_walk.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/graph_spectral_clustering.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/graph_subgraph_extraction_k_hop.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/graph_weisfeiler_lehman_test.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_box_embeddings.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_complex_hermitian.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_distmult_bilinear.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_entity_alignment.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_hole_circular_correlation.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_hyperbolic_embedding_poincare.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_link_prediction_eval.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_negative_sampling.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_path_ranking_algorithm.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_quate_quaternion_embedding.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_rescal_tensor_factorization.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_r_gcn_relational_conv.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_rotate_complex_relations.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_transe_embeddings.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_triplet_loss_margin.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/graph_gnn/kg_tucker_tensor_decomposition.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/meta/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./app/ai/meta/attention.oo,GREEN,imported by app/ai/graph_gnn/ANCHOR.oo
./app/ai/meta/cybernetics.oo,GREEN,imported by app/ai/meta/ANCHOR.oo
./app/ai/ml/activation_ops.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/ai_ml.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/ai_ml_stubs.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/ml/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./app/ai/ml/autograd_engine.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/dataframe_engine.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/layer_attention.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/layer_conv2d.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/layer_dense.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/layer_embedding.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/layer_linear.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/layer_norm.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/layer_recurrent.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/loss_cross_entropy.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/loss_mse.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/loss_ops.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/metric_accuracy.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/metric_loss.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/ml.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/onnx_engine.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/onnx_graph.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/onnx_parser.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/onnx_runtime.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/opt_adamw.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/optimizer.oo,GREEN,imported by app/agent/token/ANCHOR.oo
./app/ai/ml/opt_rmsprop.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/opt_sgd.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/tensor_autograd.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/tensor_engine.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/tensor_ops.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/tensor_types.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/ml/tokenizer_bpe.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/ml/tokenizer_wordpiece.oo,GREEN,imported by app/ai/ml/ANCHOR.oo
./app/ai/multimodal/ai_multimodal.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/ai_multimodal_stubs.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/multimodal/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./app/ai/multimodal/audio_pitch_shift_vocoder.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/audio_spectrogram_transformer.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/audio_whisper_decoder.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/blip_image_captioner.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/clip_image_encoder.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/clip_similarity_matrix.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/clip_text_encoder.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/contrastive_loss_infonce.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/differential_attention_engine.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/diffusion_cfg_guidance.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/diffusion_ddim_sampler.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/diffusion_ddpm_scheduler.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/diffusion_dpmsolver_multistep.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/diffusion_edm_sampler.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/diffusion_flow_matching.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/diffusion_latent_vae_adapter.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/diffusion_noise_predictor.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/flamingo_perceiver_resampler.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/flava_multimodal_fusion.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/fsq_finite_scalar_quantizer.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/latent_space_interpolator.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/linear_attention_performer.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/mixture_of_depths_router.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/residual_vq_cascade.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/ring_attention_context.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/siglip_sigmoid_loss.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/speech_ctc_loss.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/speech_mel_filterbank.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/unet_condition_router.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/unet_cross_attention_2d.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/unet_downsample_block.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/unet_mid_block.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/unet_residual_block_2d.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/unet_spatial_transformer.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/unet_time_embedding.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/unet_upsample_block.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/vector_quantization_ema.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/vit_class_token.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/vit_deit_distillation.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/vit_masked_autoencoder.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/vit_mlp_mixer_block.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/vit_patch_embedding.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/vit_positional_2d.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/vit_swin_window_attention.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/vit_transformer_encoder.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/vqgan_discriminator_loss.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/vq_vae_codebook.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/multimodal/wav2vec_conformer_block.oo,GREEN,imported by app/ai/multimodal/ANCHOR.oo
./app/ai/nerf_3dgs/ANCHOR.oo,ANCHOR,front-door (RULES §1.19)
./app/ai/nerf_3dgs/camera_distortion_undistort.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/camera_pinhole_intrinsics.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/camera_pose_se3.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/camera_ray_bundle_generator.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/deformable_nerf_deformation_field.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/depth_guided_ray_sampling.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/dynamic_gaussian_4d_spacetime.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/fourier_positional_encoding.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_3d_primitive.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_backward_gradients.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_compression_quantization.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_covariance_3d.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_density_control_adp.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_mesh_extraction_marching_cubes.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_opacity_reset_decay.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_projective_2d.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_radix_sort_depth.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_scene_ply_loader.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_shading_appearance_embedding.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_sh_degree_controller.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_splatting_3d_rasterizer.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/gaussian_tile_culling_bvh.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/hash_grid_encoding_instant_ngp.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/integrated_positional_encoding.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/nerf_3dgs_benchmark.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/nerf_3dgs.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
./app/ai/nerf_3dgs/nerf_3dgs_stubs.oo,RESIDUAL,private sibling (science/ANCHOR.oo §2 — do not import)
./app/ai/nerf_3dgs/nerf_ambient_lighting_spherical.oo,GREEN,imported by app/ai/nerf_3dgs/ANCHOR.oo
